title,link,summary,category
Beyoncé Removes 'Milkshake' From 'Energy' After Kelis Called Her Out for ‘Theft’,https://www.rollingstone.com/music/music-news/beyonce-removes-kelis-milkshake-energy-1390926/,The singer removed the interpolation fromRenaissancetrack after Kelis claimed she wasn’t notified of its usage,Music
Atlanta's City Council President: Losing Music Midtown Fest Over Gun Laws is 'Worst-Case Scenario',https://www.rollingstone.com/music/music-news/music-midtown-festival-georgia-cancel-gun-laws-atlanta-city-council-doug-shipman-1391622/,"""People have to hold the folks who are making these policies accountable and express their displeasure... This is part of the cultural fabric,"" says Doug Shipman",Music
How Leah Kate Turned Concert Trolls Into Streams,https://www.rollingstone.com/music/music-news/leah-kate-turns-concert-trolls-into-streams-1391638/,"Kate went viral after videos of the crowd playing phone games and holding up the calculator app during her opening set for Chase Atlantic blew up on TikTok. But now, ""I'm in on this game,"" singer tellsRolling Stone",Music
Carly Rae Jepsen Will Explore Solitude on Newly-Announced Album ‘The Loneliest Time’,https://www.rollingstone.com/music/music-news/carly-rae-jepsen-will-explore-solitude-on-newly-announced-album-the-loneliest-time-1391665/,"With her loneliness excursion coming to an end, Jepsen is back to share what she’s found",Music
"Slowthai Was Obviously Not Promoting Fascism, Antisemitism With His Shirt at Osheaga Fest",https://www.rollingstone.com/music/music-news/slowthai-t-shirt-swastika-anti-fascism-osheaga-festival-apology-1391643/,"The fiercely political rapper — who once used a fake decapitated head of Boris Johnson during a performance — caused confusion with a t-shirt emblazoned with a swastika and the word ""DESTROY""",Music
"2 Chainz, Killer Mike Argue for Preservation of Black Businesses in Atlanta Following ‘Nuisance’ Ordinance",https://www.rollingstone.com/music/music-news/2-chainz-killer-mike-atlanta-city-council-meeting-1391489/,"The pair of rappers, as well as the father of Young Thug, were among those who spoke out against the ordinance during a city council meeting on Monday",Music
ABBA and Elton John Bring ‘Chiquitita’ Meets ‘Bennie and the Jets’ Mashup to Life on TikTok,https://www.rollingstone.com/music/music-news/abba-elton-john-bring-chiquitita-meets-bennie-and-the-jets-mashup-to-life-tiktok-1391475/,Elton John and ABBA’s Benny Andersson stepped up their TikTok transition game to remotely perform the popular audio combining the two songs,Music
Mark Hoppus Refutes Rumors That Tom DeLonge Has Rejoined Blink-182,https://www.rollingstone.com/music/music-news/mark-hoppus-blink-182-rumors-1391461/,"""There is no announcement,"" the bassist confirmed to fans",Music
"Chance the Rapper, Joey Bada$$ Deliver Artsy Performance of 'The Highs and the Lows' on 'Fallon'",https://www.rollingstone.com/music/music-news/chance-the-rapper-joey-badass-the-highs-and-the-lows-tonight-show-1391443/,Joint single made its debut at Art Basel in Switzerland last month,Music
‘I Meant No Disrespect’: Diane Warren’s Shady Beyoncé Tweet Sparks Debate About the Art of Collaboration,https://www.rollingstone.com/music/music-news/diane-warren-beyonce-tweet-songwriting-backlash-1391286/,"""Every collaborator who worked on this record should be celebrated,” Warren tellsRolling Stone",Music
"Mo Ostin, Legendary Warner Bros. Record Executive Behind Hendrix and The Kinks, Dead at 95",https://www.rollingstone.com/music/music-news/mo-ostin-warner-brothers-records-dead-1391209/,The former head of Warner Records/Reprise died of natural causes,Music
From Bucket Hats to British Slang: Our Wildest Twitch Moments at Lollapalooza,https://www.rollingstone.com/music/music-news/twitch-lollapalooza-2022-1391143/,Here's our behind-the-scenes look at one of the summer's best lineups,ROLLING STONE ON TWITCH
Rodney Jerkins: How We Made Beyoncé's Greatest Song,https://www.rollingstone.com/music/music-news/rodney-jerkins-how-we-made-beyonces-greatest-song-1390763/,"""Man, what if we gave Beyoncé some Michael Jackson-type stuff?"": Producer Rodney Jerkins looks back on the making of ""Deja Vu,"" which topped our list of Beyoncé's best songs",Music
"Harry Styles' Full 'X Factor' Audition Included a Train Song, Bakery Banter With Simon Cowell",https://www.rollingstone.com/music/music-news/harry-styles-x-factor-audition-extended-cut-1391140/,"The U.K. talent show shared some previously-unreleased footage in which Styles sang ""Hey, Soul Sister,"" before his a capella rendition of Stevie Wonder's ""Isn't She Lovely""",Music
Brad Paisley Is a Self-Proclaimed Post Malone Stan After Rapper Covers 'This Is Better Than Me',https://www.rollingstone.com/music/music-news/brad-paisley-praises-post-malones-im-gonna-miss-her-cover-1391091/,"“I love you so fuckin’ much man, thank you for the love, dude,"" Posty gushed after receiving a rave review from the country star on his cover",Music
Travis Scott Announces 'Road to Utopia' Las Vegas Nightclub Residency,https://www.rollingstone.com/music/music-news/travis-scott-road-to-utopia-las-vegas-nightclub-residency-1391096/,The residency announcement arrives as the rapper faces dozens of lawsuits following the death of 10 people at his Astroworld Fest in Houston last November,Music
Why Don't We's Daniel Seavey 'Safe' But 'Fearful' After Fan Breaks Into House,https://www.rollingstone.com/music/music-news/daniel-seavey-safe-fearful-intruder-1391026/,"""I am not in LA and am safe for the time being, but I worry a restraining order isn’t enough to protect me,"" the musician tweeted",Music
"Anitta Teases Deluxe 'Versions of Me' Album, Featuring Missy Elliott and Maluma Collaborations",https://www.rollingstone.com/music/music-news/anitta-deluxe-album-missy-elliott-maluma-1390895/,"The Brazilian star also shared a snippet of her song with Missy Elliott, who called her 'one of the sweetest artists'",Music
John Cale and David Bowie Go Barhopping in Animated 'Night Crawling' Video,https://www.rollingstone.com/music/music-news/john-cale-night-crawling-1391029/,Former Velvet Underground member reminisces about running into the Thin White Duke with hopes of making music but instead running around New York City,Music
Justin Bieber Performs for the First Time Since Recovering From Facial Paralysis,https://www.rollingstone.com/music/music-news/justin-bieber-back-on-tour-ramsay-hunt-1390914/,"Singer appeared in good health, delivering the energy and vocals that fans have come to expect from him",Music
Fletcher Lusts Over Her Ex's New Girl (With the Help of Bella Thorne) in 'Becky's So Hot' Video,https://www.rollingstone.com/music/music-news/fletcher-bella-thorne-in-beckys-so-hot-video-1390949/,"""Ooh, she the one I should hate,"" Fletcher sings. ""But I wanna know how she taste""",Music
"Young Money Reunion Concert with Lil Wayne, Nicki Minaj Postponed After Drake Tests Positive for Covid",https://www.rollingstone.com/music/music-news/young-money-reunion-concert-halted-after-drake-tests-positive-for-covid-1390950/,"“I am sorry for letting you down on our weekend together and the moment I test negative I will give you everything I got on stage (except the Covid),” Drake wrote on Instagram",Music
"Mystikal Arrested on Rape, False Imprisonment Charges",https://www.rollingstone.com/music/music-news/mystikal-arrested-rape-false-imprisonment-charges-1390956/,"The rapper, real name Michael Tyler, is being held without bond after also being charged with battery, simple robbery, and criminal damage to property",Music
Guy Fieri Can't Stop Rocking Out at Rage Against the Machine Shows,https://www.rollingstone.com/music/music-news/guy-fieri-rage-against-the-machine-tour-1390907/,"The esteemed ""Mayor of Flavortown"" has been to at least three shows in a row on the band's long-awaited reunion tour",Music
Harry Styles Performs Wolf Alice's 'No Hard Feelings' With Ellie Rowsell,https://www.rollingstone.com/music/music-news/harry-styles-ellie-rowsell-perform-wolf-alices-no-hard-feelings-1390932/,The band was supporting Styles on the European leg of ‘Love on Tour’,Music
Selena Quintanilla Estate Announces Posthumous Album Release With ‘Como Te Quiero Yo A Ti’ Remix,https://www.rollingstone.com/music/music-news/selena-quintanilla-posthumous-album-como-te-quiero-yo-a-ti-remix-1390777/,"The song serves as the lead single to the 13-track albumMoonchild Mixes, set for release on August 26",Music
Beyoncé to Remove Ableist Slur From Song 'Heated' After Backlash,https://www.rollingstone.com/music/music-news/beyonce-remove-ableist-slur-from-song-heated-1390809/,"Just like Lizzo did, Beyoncé faced an uproar over her use of the word ""spaz"" in a new song",Music
Georgia's Gun Laws Are Forcing Atlanta's Midtown Music Festival to Cancel This Year,https://www.rollingstone.com/music/music-news/music-midtown-atlanta-canceled-georgia-gun-laws-1390754/,"The annual event takes place in Piedmont Park, a public space where guns are permitted and a short-term tenant of that property can't enforce its own ban",Music
Lil Durk Says He's Taking a Break to Focus on His Health After Pyrotechnic Blast Injury at Lollapalooza,https://www.rollingstone.com/music/music-news/lil-durk-pyrotechnic-blast-injury-at-lollapalooza-1390735/,"“Due to the incident that happened at Lollapalooza in Chicago on stage, I’ma take a break & focus on my health,” the rapper wrote. “I finished my performance yesterday for my fans”",Music
Joe Walsh's James Gang to Reunite — With Guest Dave Grohl — at VetsAid 2022 Concert,https://www.rollingstone.com/music/music-news/joe-walsh-james-gang-dave-grohl-nine-inch-nails-vetsaid-2022-concert-1390189/,"All-star, Ohio-themed benefit also features sets from Buckeye State's Nine Inch Nails, the Breeders, and the Black Keys",Music
See Nelly Furtado Make Rare Live Appearance at Drake's OVO Show in Toronto,https://www.rollingstone.com/music/music-news/nelly-furtado-drake-toronto-1390593/,"Singer appears onstage for first time in five years to sing ""Promiscuous"" and ""I'm Like a Bird"" as surprise guest at All-Canadian North Stars event",Music
See Green Day Bust Out a Whole Bunch of Rarities at Lollapalooza Afterparty Gig,https://www.rollingstone.com/music/music-news/green-day-lollapalooza-afterparty-chicago-1390414/,"Band performed ""Warning"" and ""Church on Sunday"" for first time in 20 years, unearthKerplunk!cuts at Chicago's Metro",Music
Lollapalooza 2022: Black Coffee Predicted the South African Musical Takeover,https://www.rollingstone.com/music/music-news/black-coffee-the-green-room-lollapalooza-1389109/,"Ahead of his Lollapalooza performance, Black Coffee sat down withRolling Stoneto talk about the past, present, and future of dance music in the latest episode of The Green Room.",Music
See Metallica Jam 'Master of Puppets' With 'Stranger Things' Actor Joseph Quinn,https://www.rollingstone.com/music/music-news/metallica-master-of-puppets-stranger-things-joseph-quinn-lollapalooza-1390295/,"Metal legends thank ""Eddie Munson"" portrayer for song's resurgence, gift him with custom guitar and all-access pass",Music
Watch Billie Eilish Perform Intimate Acoustic Set at Amoeba Music,https://www.rollingstone.com/music/music-news/billie-eilish-amoeba-music-acoustic-set-1390267/,"""It's been the most amazing year,"" the 20-year-old singer told the audience during her performance at the celebrated record store",Music
Tyga Deletes Hella Problematic 'Ay Caramba' Video and Apologizes: 'I Had No Intention to Offend',https://www.rollingstone.com/music/music-news/tyga-deletes-ay-caramba-video-and-apologizes-1390171/,"""If I do a show, 50 percent of the crowd on the west coast is Mexican,"" Tyga said in the interview. ""If they're hurt, I'm hurt""",Music
"Kelis Calls Out Beyoncé for 'Theft' Over Using 'Milkshake,' But Her Real Beef Lies in Years-Old Feud With Pharrell",https://www.rollingstone.com/music/music-news/kelis-calls-out-beyonce-over-using-milkshake-but-her-real-beef-is-with-pharrell-1390071/,"""There are bullies and secrets and gangsters in this industry that smile and get away with it,” Kelis said. “I’m coming for what’s mine and I want reparations”",Music
Beyoncé's Studio Secrets: Inside the Making of Her Best Songs,https://www.rollingstone.com/music/music-news/beyonce-best-songs-podcast-renaissance-deja-vu-1389148/,"""She reminds me so much of working with Michael Jackson,"" says legendary producer Rodney Jerkins. ""She has that same type of intensity in the booth""",Music
Shakira Prosecutors Call for 8-Year Prison Sentence Over Alleged Tax Fraud in Spain,https://www.rollingstone.com/music/music-news/shakira-tax-fraud-prosecutors-want-eight-years-1390037/,Shakira could also face a fine of 20 million euros,Music
Quavo and Takeoff Take the Field With Gucci Mane on New Track 'Us Vs. Them',https://www.rollingstone.com/music/music-news/quavo-takeoff-gucci-mane-us-vs-them-new-song-1389899/,"“Us Vs. Them” is the second song Quavo and Takeoff have released this year without their third Migos cohort, Offset",Music
"Nav Enlists Travis Scott, Lil Baby for New Song 'Never Sleep'",https://www.rollingstone.com/music/music-news/nav-travis-scott-lil-baby-single-never-sleep-1389870/,Single appears on Toronto rapper's upcoming albumDemons Protected by Angels,Music
Beastie Boys' AdRock Shares a Hardcore Squawk on Volume Three of 'For the Birds',https://www.rollingstone.com/music/music-news/beastie-boys-adrock-for-the-birds-volume-three-1389794/,"Latest installment of the ambitious five-volume set also features contributions from Natalie Bergman, Laurie Anderson, Alice Coltrane, John Cale, Greta Gerwig, and Conor Oberst",Music
Guitarist for Long Island Metal Favorites Moon Tooth Hospitalized After Multiple Seizures,https://www.rollingstone.com/music/music-news/moon-tooth-nick-lee-guitarist-hospitalized-seizure-1389834/,"Nick Lee ""has been suffering from seizures every night escalating to the point of needing to be intubated and essentially put in a medically induced coma,"" the band said",Music
Sammy Hagar and the Circle Announce New Album 'Crazy Times',https://www.rollingstone.com/music/music-news/sammy-hagar-circle-crazy-times-1389722/,"The Red Rocker, who's about to turn 75, recorded the LP with Nashville producer Dave Cobb",Music
Hailee Steinfeld Starts a 'New Chapter' With the Help of Anderson .Paak on 'Coast',https://www.rollingstone.com/music/music-news/hailee-steinfeld-anderson-paak-drop-coast-1389353/,"""Knowing he loved the song enough to lend his genius to it is absolutely surreal,"" says Steinfeld of working with Anderson .Paak",Music
Ingrid Andress Sings About the 'Joys of Falling in Love' on Ballad 'Blue',https://www.rollingstone.com/music/music-news/ingrid-andress-drops-blue-1389605/,"""The song was inspired by watching videos of people who are colorblind seeing color for the first time,"" says Andress. ""We turned that idea into a love song""",Music
Sona Labs Drops Debut Album Scientifically Designed to Help You Relax,https://www.rollingstone.com/music/music-news/sona-labs-debut-album-music-as-medicine-therapeutic-1389560/,Music as Medicineis the first official record from the company aiming to release music with shown therapeutic benefits,Music
Nicki Minaj Gets Personal in Trailer for Documentary Series 'Nicki',https://www.rollingstone.com/music/music-news/nicki-minaj-documentary-series-trailer-1389770/,"""You don't get a manual on how to be a famous rapper,"" the Queen of Rap affirms in the clip",Music
Watch Rage Against the Machine Play 'Born of a Broken Man' for First Time in 14 Years,https://www.rollingstone.com/music/music-news/rage-against-the-machine-born-of-a-broken-man-live-1389765/,Rock band are currently on their long-delayed reunion tour,Music
Labrinth Reaches for New Heights on Solo Single 'Lift Off',https://www.rollingstone.com/music/music-news/labrinth-lift-off-single-1389759/,Song teases the musician and producer's forthcoming LP,Music
"Normani, Tinashe and Offset Join Calvin Harris for 'New to You'",https://www.rollingstone.com/music/music-news/calvin-harris-new-to-you-normani-tinashe-offset-1389533/,"Funk Wav Bounces Vol.2features appearances from Justin Timberlake, Dua Lipa, Charlie Puth, Halsey and more",Music
Blackpink Drops 'Ready For Love' Virtual Performance,https://www.rollingstone.com/music/music-news/blackpink-ready-for-love-virtual-pubg-performance-1389567/,"Animated video comes after the group said it's in the ""final stages"" of releasing a new album",Music
Beyoncé's 'Renaissance' Has Officially Arrived,https://www.rollingstone.com/music/music-news/beyonce-drops-renaissance-1388997/,"""So, the album leaked, and you all actually waited until the proper release time so you can all enjoy it together,"" the singer wrote on Instagram",Music
"The Second Coming of Lesbian Jesus: Hayley Kiyoko Drops LP 'Panorama,' Title Track Video",https://www.rollingstone.com/music/music-news/hayley-kiyoko-panorama-album-video-1389651/,"“It feels like a more refined version of myself,"" Kiyoko toldRolling Stoneabout her latest album",Music
"King Princess Drops the Banger of the Year, Featuring Taylor Hawkins on Drums",https://www.rollingstone.com/music/music-news/king-princess-let-us-die-taylor-hawkins-1389472/,"""Let Us Die"" is off Mikaela Straus' new albumHold on Baby",Music
Bob Dylan Sex Abuse Lawsuit Dismissed: 'The Case is Over',https://www.rollingstone.com/music/music-news/bob-dylan-sex-abuse-lawsuit-dismissed-1389670/,"The suit, branded a ""ludicrous"" money grab by Dylan's lawyers, claimed the singer-songwriter abused a 12-year-old girl in New York in 1965",Music
Fifth Harmony — Including Camila Cabello — Celebrate 10-Year Anniversary of Their Formation,https://www.rollingstone.com/music/music-news/fifth-harmony-celebrates-10th-anniversary-1389022/,"""The gratitude that I have for each one of these women and the experience of being part of something so special sticks with me to this day,"" wrote Lauren Jauregui",Music
Beyoncé Hints at More Music While Revealing ‘Renaissance’ Is First Act of Three-Part Project,https://www.rollingstone.com/music/music-news/beyonce-reveals-renaissance-is-first-act-three-part-project-1389290/,"""It allowed me to feel free and adventurous in a time when little else was moving,"" Beyoncé wrote about the project",Music
Gorillaz and Thundercat Get Their Occult on in New 'Cracker Island' Video,https://www.rollingstone.com/music/music-news/gorillaz-thundercat-cracker-island-video-1389319/,Damon Albarn's cartoon crew pair first single of 2022 with visual co-directed by Jamie Hewlett,Music
New Joni Mitchell Box Set Chronicles the Turn She Took After 'Blue',https://www.rollingstone.com/music/music-news/joni-mitchell-asylum-box-set-for-the-roses-1389289/,The Asylum Albums (1972-1975)features an essay by her friend and fellow Canadian Scorpio Neil Young,Music
Billy Corgan Debuts New Song Inspired by Highland Park Shooting at Benefit Concert,https://www.rollingstone.com/music/music-news/billy-corgan-new-song-highland-park-shooting-benefit-concert-1389263/,"""This is my reaction, I guess you can say, to what happened,"" singer said of potential Smashing Pumpkins song ""Photograph"" at Together and Together Again event",Music
Hear David Lee Roth's Van Halen Tribute Song 'Nothing Could Have Stopped Us Then Anyway',https://www.rollingstone.com/music/music-news/david-lee-roths-van-halen-tribute-song-nothing-could-have-stopped-us-then-anyway-1389182/,The nostalgic tune was recorded in 2007 with guitarist John 5 and original David Lee Roth Band drummer Gregg Bissonette,Music
"Brian Eno Returns With 'ForeverAndEverNoMore', His First Vocal Album Since 2005",https://www.rollingstone.com/music/music-news/brian-eno-new-album-foreverandevernomore-1389184/,"Hear first single ""There Were Bells"" from ambient legend's first LP featuring mostly songs with vocals in nearly 17 years",Music
Madonna Says She's Directing Her Own Biopic So 'Misogynistic Men' Can't: It's 'My Story',https://www.rollingstone.com/music/music-news/madonna-directing-biopic-update-1389142/,"""I’ve had an extraordinary life, I must make an extraordinary film,"" singer says of directing Julia Garner-starring movie",Music
St. Vincent Angles to Play National Anthem for Dallas Cowboys on 'Colbert',https://www.rollingstone.com/music/music-news/st-vincent-dallas-cowboys-colbert-1389134/,The singer appeared on the late-night show as part of the house band.,Music
"Norah Jones, Peter Gabriel, James Taylor Tapped for Leonard Cohen Tribute Album",https://www.rollingstone.com/music/music-news/leonard-cohen-tribute-album-1389130/,"Taylor's cover of “Coming Back to You"" is out now.",Music
Democrats Propose 'RAP Act' to Ban Lyrics from Being Used as Evidence,https://www.rollingstone.com/music/music-news/law-bans-lyrics-as-evidence-1389042/,"“Our judicial system disparately criminalizes Black and brown lives, including Black and brown creativity,"" said Rep. Jamaal Bowman",Music
Britney Spears Wins: Judge Denies Dad's Motion To Compel Her Deposition,https://www.rollingstone.com/music/music-news/britney-spears-conservatorship-jamie-motion-denied-1388587/,"The singer's lawyer Mathew Rosengart fought Jamie Spears' attempt to depose his daughter, calling the request a ""revenge"" tactic",Music
Post Malone Takes Fans on the Road With Him in New Trailer for Upcoming 'Runaway' Concert Doc,https://www.rollingstone.com/music/music-news/post-malone-new-trailer-runaway-tour-documentary-1388961/,"Hour-long film about rapper's pre-Covid trek debuts Aug. 12, a month before he embarks on Twelve Carat Toothache Tour",Music
Tove Lo Goes From 'Disco Tits' to Disco Dildo in '2 Die 4' Video,https://www.rollingstone.com/music/music-news/tove-lo-2-die-4-video-1388848/,"""The character for this scene is wonder woman with big dick energy and I just love it,"" says Tove Lo",Music
Watch the 1975’s Matty Healy Scream ‘I Know the End’ With Phoebe Bridgers,https://www.rollingstone.com/music/music-news/phoebe-bridgers-the-1975-matty-healy-i-know-the-end-london-1388897/,Bridgers was playing the first gig of a four-night residency at London's Brixton Academy,Music
'Moonage Daydream': Freak Out on the New Trailer for David Bowie Documentary,https://www.rollingstone.com/music/music-news/moonage-daydream-new-trailer-david-bowie-documentary-1388780/,The Brett Morgen-directed film is approved by the Bowie estate and features loads of unseen footage,Music
Shawn Mendes Cancels Entire 'Wonder' World Tour to Focus on Mental Health: 'It Breaks My Heart',https://www.rollingstone.com/music/music-news/shawn-mendes-cancels-wonder-world-tour-mental-health-1388776/,"""[I]t has become more clear that I need to take the time I’ve never taken personally, to ground myself and come back stronger,"" the singer-songwriter said",Music
Camila Cabello Joins Stromae in Silly 'Love Island'-Themed 'Mon Amour' Video,https://www.rollingstone.com/music/music-news/camila-cabello-stromae-mon-amour-video-1388555/,"Twenty something/First time I'm free/This summer I belong to me,"" sings Cabello in her verse",Music
Metallica Get Strange With 'Stranger Things'-Themed 'Master of Puppets' Video,https://www.rollingstone.com/music/music-news/metallica-stranger-things-master-of-puppets-lyric-video-1388755/,"With a boost in popularity thanks to Netflix's sci-fi series, pioneering thrashers make lyric video for metal epic",Music
"Nas, the Bangles, Black Keys Prep Pink Vinyl Reissues for 'Ten Bands One Cause' Fundraiser",https://www.rollingstone.com/music/music-news/nas-the-bangles-black-keys-ten-bands-one-cause-fundraiser-1388682/,"Allman Brothers, Senses Fail, Judah and the Lion will also reissue records to help raise money for the cancer charity, Red Door Community",Music
L.A.’s Milly Ditches Existential Dread for Optimism on ‘Ring True’,https://www.rollingstone.com/music/music-news/milly-ring-true-video-premiere-1388582/,"""I want to believe that this all has some sort of higher purpose and that everything's going to be alright,"" says frontman Brendan Dyer. ""That always kind of bleeds into my songs — this theme of freeing yourself from the shit that gets you down""",Music
"Waxahatchee's Katie Crutchfield Goes Full Country, Starts a New Band",https://www.rollingstone.com/music/music-news/waxahatchee-jess-williamson-plains-problem-with-it-song-1388131/,"Singer's new duo with Jess Williamson, Plains, will releaseI Walked With You a Waysthis fall",Music
Big Joanie Celebrate Queer Romance in 'In My Arms' Video,https://www.rollingstone.com/music/music-news/big-joanie-in-my-arms-song-video-back-home-1388418/,"Post-punk group will release new album,Back Home, in the fall",Music
Watch Ghost's Macabre Music Video for Single 'Spillways',https://www.rollingstone.com/music/music-news/ghost-spillways-music-video-1388655/,"Song appears on the Swedish metal band's new album,Impera.",Music
Lollapalooza Expands Global Presence With Lollapalooza India in Mumbai,https://www.rollingstone.com/music/music-news/lollapalooza-india-mumbai-2023-1388647/,The two-day music festival will take place in January 2023.,Music
Maggie Rogers Gives in to Desire With 'Want Want' on 'Fallon',https://www.rollingstone.com/music/music-news/maggie-rogers-want-want-fallon-1388644/,"Song appears on the singer's upcoming album,Surrender",Music
"Tupac’s Sister Asks Court for Estate Audit, Blasts Trustee's 'Hide and Control Strategy'",https://www.rollingstone.com/music/music-news/tupac-shakur-sekyiwa-shakur-estate-audit-trustee-dispute-1388285/,Sekyiwa Shakur says Tom Whalley is 'refusing' to detail trust assets amid her embezzlement lawsuit,Music
"Megan Thee Stallion, Big Sean Sued for ‘Willful’ Infringement on Collaboration ‘Go Crazy’",https://www.rollingstone.com/music/music-news/megan-thee-stallion-big-sean-sued-for-willful-infringement-go-crazy-1388381/,"“The Infringing Work is so strikingly similar to the Copyrighted Work as to preclude the possibility of independent creation,” the new lawsuit filed in district court in New York states",Music
"This Summer, Barack Obama Is Listening to Beyoncé, Bad Bunny, and... Fatboy Slim?",https://www.rollingstone.com/music/music-news/barack-obama-summer-playlist-2022-beyonce-bad-bunny-fatboy-slim-1388426/,"The former president's summer playlist also includes selections from Harry Styles, Burna Boy, Wet Leg, and Tems",Music
"Sam Smith, Normani Lawyers Slam 'Rambling, Repetitive' Copyright Infringement Suit",https://www.rollingstone.com/music/music-news/sam-smith-normani-dancing-with-a-stranger-copyright-lawsuit-response-1388388/,"The two artists were sued back in March by a trio of songwriters who claimed 2019's ""Dancing With a Stranger"" ripped off their 2015 song of the same name",Music
What to Know Before Visiting Lollapalooza 2022: Latest Guidelines and Regulations,https://www.rollingstone.com/music/music-news/lollapalooza-2022-essential-guide-1388484/,"Amidst rising Covid-19 concerns, here's everything you need to know about the musical festival's latest regulations, what to pack, and how to stay safe",Music
"John Mayer Taps Dave Chappelle, Bob Weir for Montana Flood Relief Benefit Concerts",https://www.rollingstone.com/music/music-news/john-mayer-dave-chappelle-bob-weir-montana-flood-relief-benefit-concerts-1388312/,The three shows are scheduled for August 8 through 21 with proceeds benefiting those impacted by the Yellowstone River flood in June,Music
"Girl Talk Plots Fall Tour, Drops Harry Styles Mashup",https://www.rollingstone.com/music/music-news/girl-talk-fall-tour-dates-harry-styles-mashup-1388313/,"The DJ/producer paired the pop star's ""As It Was"" with ""Ain't No Fun,"" a track off his collaborative album with Wiz Khlaifa, Smoke DZA, and Big K.R.I.T.",Music
The Weeknd Brings 'After Hours' to Universal Studios' Halloween Horror Nights,https://www.rollingstone.com/music/music-news/the-weeknd-after-hours-nightmare-halloween-horror-nights-1388229/,"""I feel like my music videos have served as a launching pad for a collaboration like this,"" singer says",Music
The Linda Lindas Honor L.A. New Wave Heroes the Go-Go's With 'Tonite' Cover,https://www.rollingstone.com/music/music-news/the-linda-lindas-go-gos-cover-tonite-1388249/,"""We love the idea of us going out and owning our town, and ‘Tonite’ is as fun to play as it is empowering — especially the part where we all sing together,"" the band said in a statement",Music
Rep. Rashida Tlaib Wants to Make Sure Musicians Are Actually Paid for Their Music,https://www.rollingstone.com/music/music-news/rashida-tlaib-streaming-royalties-congressional-resolution-1388087/,The Michigan Democrat is introducing a Congressional Resolution that calls for the creation of a new streaming royalty program that would pay artists directly,Music
"After Roe's Fall, They Turned Their Songs Into Abortion Fund Donations",https://www.rollingstone.com/music/music-news/abortion-roe-wade-musicians-1388045/,"Artists like Halsey, Paramore, Gracie Abrams, quinnie and Margo Price are continuing to fundraise and advocate for abortion rights",Music
"Jack Harlow, Kendrick Lamar and Lil Nas X Lead 2022 VMA Nominations",https://www.rollingstone.com/music/music-news/mtv-vma-nominations-2022-1388009/,"Taylor Swift, Harry Styles, Doja Cat and Billie Eilish are among the other nominees for this year's ceremony",Music
"Harry Styles, Wet Leg, Little Simz Shortlisted for 2022 Mercury Prize",https://www.rollingstone.com/music/music-news/harry-styles-wet-leg-2022-mercury-prize-1388036/,The annual awards ceremony will name the winner on Sept. 8.,Music
Toro y Moi Showcases Groove-Laden Track 'Millennium' on 'Fallon',https://www.rollingstone.com/music/music-news/toro-y-moi-millennium-fallon-1388026/,"Song appears on the musician and producer's recent LP,Mahal",Music
Death Cab For Cutie Face Impermanence With 'Here to Forever' on 'Colbert',https://www.rollingstone.com/music/music-news/death-cab-for-cutie-here-to-forever-colbert-1388022/,"Song will appear on the band's forthcoming LP,Asphalt Meadows",Music
"Farm Aid to Feature Willie Nelson, Margo Price, Sheryl Crow — But Not Neil Young",https://www.rollingstone.com/music/music-news/farm-aid-willie-nelson-margo-price-sheryl-crow-not-neil-young-1387602/,"""Not ready to tour,"" Young recently wrote to fans. ""Covid is real danger. Long covid? No thanks. Expose my son to big crowds. No.""",Music
Eddie Vedder Shrugs Off Throat Issues as Pearl Jam Return for European Tour Closer,https://www.rollingstone.com/music/music-news/pearl-jam-amsterdam-eddie-vedder-vocal-issues-1387830/,"After being forced to cancel three gigs, the band successfully returned to the stage in Amsterdam",Music
Sing Us a Song: Butch Walker Is a Piano Man Named 'Glenn' on New Concept Album,https://www.rollingstone.com/music/music-news/butch-walker-glenn-concept-album-1387675/,"The guitar hero and in-demand producer channels Billy Joel, Elton John, and the best of Seventies piano ballads on his latest LP",Music
"Mitski, Bartees Strange, Wet Leg: Your Guide to the Best Indie Albums of 2022 (So Far)",https://www.rollingstone.com/music/music-news/best-mitski-album-best-indie-rock-2022-so-far-wet-leg-1387649/,"New episode of Rolling Stone Music Now dives into the best indie releases of the year so far, from Big Thief to Soccer Mommy to Spoon",Music
Doja Cat Becomes Post Malone’s Muse in Artsy ‘I Like You (A Happier Song)’ Video,https://www.rollingstone.com/music/music-news/doja-cat-post-malones-i-like-you-a-happier-song-video-1387727/,The collaboration appears on Post Malone’s latest albumTwelve Carat Toothache,Music
Joe Keery Channels Talking Heads on Djo Single 'Gloom',https://www.rollingstone.com/music/music-news/joe-keery-djo-gloom-song-1387659/,TheStranger Thingsactor is set to release his second albumDecidein September,Music
Girls Generation Shifts Comeback Into High-Speed With First Album in Five Years ‘Forever 1’,https://www.rollingstone.com/music/music-news/girls-generation-forever-1-album-announcement-1387590/,"The record, which features all eight members of the K-Pop act, will arrive on Aug. 8",Music
Go Behind the Scenes of Lollapalooza 2022 With Our Twitch Channel,https://www.rollingstone.com/music/music-news/rollingstone-twitch-lollapalooza-22-1386793/,Tune-in on July 28 and 29 for a behind-the-scenes look at the festival,Music
